doi,issued,fname1,lname1,orcid1,affiliation1,org1,city1,region1,country1,fname2,lname2,orcid2,affiliation2,org2,city2,region2,country2,unique_place_id,lat2,lng2
10.4142/jvs.21254,2022-01-01,Reza,Esmaeelzadehdizaji,0000-0001-9044-1659,Scientific ,Mount Allison University,Sackville,New Brunswick,CA,Arash,Ghalyanchi-Langeroudi,/0000-0001-7914-0863,"Department of Microbiology and Immunology, Faculty of Veterinary Medicine, University of Tehran, Tehran 1419963111, Iran.",,,,,  ,,
10.1007/s00705-020-04845-7,2020-10-20,Reza,Esmaeelzadehdizaji,0000-0001-9044-1659,Scientific ,Mount Allison University,Sackville,New Brunswick,CA,Hamed,Abdollahi,,,,,,,  ,,
10.1007/s00705-020-04845-7,2020-10-20,Reza,Esmaeelzadehdizaji,0000-0001-9044-1659,Scientific ,Mount Allison University,Sackville,New Brunswick,CA,Mostafa,Rezaei-Tavirani,,,,,,,  ,,
10.1007/s00705-020-04845-7,2020-10-20,Reza,Esmaeelzadehdizaji,0000-0001-9044-1659,Scientific ,Mount Allison University,Sackville,New Brunswick,CA,Arash,Ghalyanchilangeroudi,/0000-0001-9044-1659,,,,,,  ,,
10.1007/s00705-020-04845-7,2020-10-20,Reza,Esmaeelzadehdizaji,0000-0001-9044-1659,Scientific ,Mount Allison University,Sackville,New Brunswick,CA,Hossein,Maghsoudloo,,,,,,,  ,,
10.1007/s00705-020-04845-7,2020-10-20,Reza,Esmaeelzadehdizaji,0000-0001-9044-1659,Scientific ,Mount Allison University,Sackville,New Brunswick,CA,Masood,Hashemzadeh,,,,,,,  ,,
10.1007/s00705-020-04845-7,2020-10-20,Reza,Esmaeelzadehdizaji,0000-0001-9044-1659,Scientific ,Mount Allison University,Sackville,New Brunswick,CA,Hossein,Hosseini,,,,,,,  ,,
10.1007/s00705-020-04845-7,2020-10-20,Reza,Esmaeelzadehdizaji,0000-0001-9044-1659,Scientific ,Mount Allison University,Sackville,New Brunswick,CA,Abbas,Barin,,,,,,,  ,,
10.1093/llc/fqac006,2022-03-16,Chris,Forstall,0000-0001-8004-2603,Classics,Mount Allison University,Sackville,NB,CA,Christopher W,Forstall,/0000-0001-8004-2603,"Department of Classics, Mount Allison University , Sackville, New Brunswick, Canada",Mount Allison University,Sackville,NB,CA,Sackville NB CA,46.00015,-64.38205
10.1093/llc/fqac006,2022-03-16,Chris,Forstall,0000-0001-8004-2603,Classics,Mount Allison University,Sackville,NB,CA,Simone,Finkmann,/0000-0001-7109-1411,"Heinrich Schliemann-Institut für Altertumswissenschaften, Universität Rostock , Germany",,,,,  ,,
10.1093/llc/fqac006,2022-03-16,Chris,Forstall,0000-0001-8004-2603,Classics,Mount Allison University,Sackville,NB,CA,Berenice,Verhelst,/0000-0002-9148-4674,"Amsterdam School of Historical Studies, University of Amsterdam , Amsterdam, the Netherlands",,,,,  ,,
10.21083/partnership.v16i2.6692,2022-02-03,Elizabeth,Stregger,0000-0002-2183-3592,Libraries & Archives,Mount Allison University,Sackville,NB,CA,Jaclyn,McLean,,,,,,,  ,,
10.3998/weaveux.222,2021-11-16,Elizabeth,Stregger,0000-0002-2183-3592,Libraries & Archives,Mount Allison University,Sackville,NB,CA,Jaclyn,McLean,,University of Saskatchewan,,,,,  ,,
10.1016/j.rie.2024.101009,2024-12-01,Samuel,Gamtessa,0000-0002-1145-2104,Economics,Mount Allison University,Sackville,New Brunswick,CA,Samuel F.,Gamtessa,/0000-0002-1145-2104,,,,,,  ,,
10.1016/j.rie.2024.101009,2024-12-01,Samuel,Gamtessa,0000-0002-1145-2104,Economics,Mount Allison University,Sackville,New Brunswick,CA,Harminder,Guliani,/0000-0001-8640-1216,,,,,,  ,,
10.1007/s10098-023-02536-w,2023-05-10,Samuel,Gamtessa,0000-0002-1145-2104,Economics,Mount Allison University,Sackville,New Brunswick,CA,Monika,Çule,/0000-0002-3062-539X,,,,,,  ,,
10.1007/s10098-022-02445-4,2022-12-22,Samuel,Gamtessa,0000-0002-1145-2104,Economics,Mount Allison University,Sackville,New Brunswick,CA,Monika,Çule,/0000-0002-3062-539X,,,,,,  ,,
10.1073/pnas.2404460121,2024-11-05,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Justin D.,Liefer,/0000-0001-5161-940X,"Department of Biology, Mount Allison University, Sackville, NB E4L 1G7, Canada",,,,,  ,,
10.1073/pnas.2404460121,2024-11-05,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Angelicque E.,White,/0000-0002-0938-7948,"Department of Oceanography, University of Hawai’i at Mānoa, Honolulu, HI 96822",,,,,  ,,
10.1073/pnas.2404460121,2024-11-05,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Zoe V.,Finkel,/0000-0003-4212-3917,"Department of Oceanography, Dalhousie University, Halifax, NS B3H 4R2, Canada",,,,,  ,,
10.1073/pnas.2404460121,2024-11-05,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Andrew J.,Irwin,/0000-0001-7784-2319,"Department of Mathematics and Statistics, Dalhousie University, Halifax, NS B3H 4R2, Canada",,,,,  ,,
10.1073/pnas.2404460121,2024-11-05,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Mathilde,Dugenne,,"Department of Oceanography, University of Hawai’i at Mānoa, Honolulu, HI 96822",,,,,  ,,
10.1073/pnas.2404460121,2024-11-05,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Keisuke,Inomura,/0000-0001-9232-7032,"Graduate School of Oceanography, University of Rhode Island, Kingston, RI 02881",,,,,  ,,
10.1073/pnas.2404460121,2024-11-05,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,François,Ribalet,/0000-0002-7431-0234,"School of Oceanography, University of Washington, Seattle, WA 98195",,,,,  ,,
10.1073/pnas.2404460121,2024-11-05,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,E. Virginia,Armbrust,/0000-0001-7865-5101,"School of Oceanography, University of Washington, Seattle, WA 98195",,,,,  ,,
10.1073/pnas.2404460121,2024-11-05,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,David M.,Karl,/0000-0002-6660-6721,"Department of Oceanography, University of Hawai’i at Mānoa, Honolulu, HI 96822",,,,,  ,,
10.1073/pnas.2404460121,2024-11-05,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Matthew H.,Fyfe,,"Department of Geography and Environment, Mount Allison University, Sackville, NB E4L 1G7, Canada",,,,,  ,,
10.1073/pnas.2404460121,2024-11-05,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Christopher M.,Brown,,"Department of Geography and Environment, Mount Allison University, Sackville, NB E4L 1G7, Canada",,,,,  ,,
10.1073/pnas.2404460121,2024-11-05,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Michael J.,Follows,/0000-0002-3102-0341,"Department of Earth, Atmospheric, and Planetary Science, Massachusetts Institute of Technology, Cambridge, MA 02139",,,,,  ,,
10.1016/j.jtbi.2024.111883,2024-09-01,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Anne Willem,Omta,/0000-0003-3418-7857,,,,,,  ,,
10.1016/j.jtbi.2024.111883,2024-09-01,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Justin D.,Liefer,/0000-0001-5161-940X,,,,,,  ,,
10.1016/j.jtbi.2024.111883,2024-09-01,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Zoe V.,Finkel,/0000-0003-4212-3917,,,,,,  ,,
10.1016/j.jtbi.2024.111883,2024-09-01,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Andrew J.,Irwin,/0000-0001-7784-2319,,,,,,  ,,
10.1016/j.jtbi.2024.111883,2024-09-01,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Daniel,Sher,,,,,,,  ,,
10.1016/j.jtbi.2024.111883,2024-09-01,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Michael J.,Follows,/0000-0002-3102-0341,,,,,,  ,,
10.1111/gcb.16807,2023-06-06,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Rosie M.,Sheward,/0000-0001-6857-2038,,,,,,  ,,
10.1111/gcb.16807,2023-06-06,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Justin D.,Liefer,/0000-0001-5161-940X,Department of Biology/Geography and Environment Mount Allison University  Sackville New Brunswick Canada,,,,,  ,,
10.1111/gcb.16807,2023-06-06,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Andrew J.,Irwin,/0000-0001-7784-2319,Department of Mathematics and Statistics Dalhousie University  Halifax Nova Scotia Canada,,,,,  ,,
10.1111/gcb.16807,2023-06-06,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Zoe V.,Finkel,/0000-0003-4212-3917,Department of Oceanography Dalhousie University  Halifax Nova Scotia Canada,,,,,  ,,
10.1126/sciadv.abl4930,2022-01-21,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,John R.,Casey,/0000-0002-8630-0551,,,,,,  ,,
10.1126/sciadv.abl4930,2022-01-21,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Rene M.,Boiteau,/0000-0002-4127-4417,"College of Earth, Ocean, and Atmospheric Sciences, Oregon State University, Corvallis, OR, USA.",,,,,  ,,
10.1126/sciadv.abl4930,2022-01-21,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Martin K. M.,Engqvist,/0000-0003-2174-2225,"Department of Biology and Biological Engineering, Chalmers University of Technology, Göteborg, Sweden.",,,,,  ,,
10.1126/sciadv.abl4930,2022-01-21,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Zoe V.,Finkel,/0000-0003-4212-3917,"Department of Oceanography, Dalhousie University, Halifax, NS, Canada.",,,,,  ,,
10.1126/sciadv.abl4930,2022-01-21,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Gang,Li,/0000-0001-6778-2842,"Department of Biology and Biological Engineering, Chalmers University of Technology, Göteborg, Sweden.",,,,,  ,,
10.1126/sciadv.abl4930,2022-01-21,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Christian L.,Müller,/0000-0002-3821-7083,"Center for Computational Mathematics, Flatiron Institute, New York, NY, USA.",,,,,  ,,
10.1126/sciadv.abl4930,2022-01-21,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Nathalie,Muñoz,/0000-0002-2723-3512,"Environmental Molecular Sciences Division, Pacific Northwest National Laboratories, Richland, WA, USA.",,,,,  ,,
10.1126/sciadv.abl4930,2022-01-21,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Michael J.,Follows,/0000-0002-3102-0341,"Department of Earth, Atmospheric, and Planetary Sciences, Massachusetts Institute of Technology, Cambridge, MA, USA.",,,,,  ,,
10.1016/j.jtbi.2020.110214,2020-06-01,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,A.W.,Omta,/0000-0003-3418-7857,,,,,,  ,,
10.1016/j.jtbi.2020.110214,2020-06-01,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,D.,Talmy,,,,,,,  ,,
10.1016/j.jtbi.2020.110214,2020-06-01,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,K.,Inomura,,,,,,,  ,,
10.1016/j.jtbi.2020.110214,2020-06-01,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,A.J.,Irwin,,,,,,,  ,,
10.1016/j.jtbi.2020.110214,2020-06-01,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,Z.V.,Finkel,,,,,,,  ,,
10.1016/j.jtbi.2020.110214,2020-06-01,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,D.,Sher,,,,,,,  ,,
10.1016/j.jtbi.2020.110214,2020-06-01,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,J.D.,Liefer,,,,,,,  ,,
10.1016/j.jtbi.2020.110214,2020-06-01,Justin,Liefer,0000-0001-5161-940X,Biology,Mount Allison University,Sackville,New Brunswick,CA,M.J.,Follows,,,,,,,  ,,
10.1016/j.physletb.2021.136754,2021-12-01,Mohammad,Ahmady,0000-0002-1989-8370,Physics,Mount Allison University,Sackville,NB,CA,Harleen,Dahiya,,,,,,,  ,,
10.1016/j.physletb.2021.136754,2021-12-01,Mohammad,Ahmady,0000-0002-1989-8370,Physics,Mount Allison University,Sackville,NB,CA,Satvir,Kaur,,,,,,,  ,,
10.1016/j.physletb.2021.136754,2021-12-01,Mohammad,Ahmady,0000-0002-1989-8370,Physics,Mount Allison University,Sackville,NB,CA,Chandan,Mondal,/0000-0002-0000-5317,,,,,,  ,,
10.1016/j.physletb.2021.136754,2021-12-01,Mohammad,Ahmady,0000-0002-1989-8370,Physics,Mount Allison University,Sackville,NB,CA,Ruben,Sandapen,,,,,,,  ,,
10.1016/j.physletb.2021.136754,2021-12-01,Mohammad,Ahmady,0000-0002-1989-8370,Physics,Mount Allison University,Sackville,NB,CA,Neetika,Sharma,,,,,,,  ,,
10.1016/j.nuclphysa.2021.122334,2021-12-01,Mohammad,Ahmady,0000-0002-1989-8370,Physics,Mount Allison University,Sackville,NB,CA,Dipankar,Chakrabarti,/0000-0002-0558-3132,,,,,,  ,,
10.1016/j.nuclphysa.2021.122334,2021-12-01,Mohammad,Ahmady,0000-0002-1989-8370,Physics,Mount Allison University,Sackville,NB,CA,Chandan,Mondal,/0000-0002-0000-5317,,,,,,  ,,
10.1016/j.nuclphysa.2021.122334,2021-12-01,Mohammad,Ahmady,0000-0002-1989-8370,Physics,Mount Allison University,Sackville,NB,CA,Ruben,Sandapen,,,,,,,  ,,
10.1103/physrevd.104.074013,2021-10-18,Mohammad,Ahmady,0000-0002-1989-8370,Physics,Mount Allison University,Sackville,NB,CA,Sugee Lee,MacKay,,,,,,,  ,,
10.1103/physrevd.104.074013,2021-10-18,Mohammad,Ahmady,0000-0002-1989-8370,Physics,Mount Allison University,Sackville,NB,CA,Satvir,Kaur,/0000-0002-7643-5970,,,,,,  ,,
10.1103/physrevd.104.074013,2021-10-18,Mohammad,Ahmady,0000-0002-1989-8370,Physics,Mount Allison University,Sackville,NB,CA,Chandan,Mondal,/0000-0002-0000-5317,,,,,,  ,,
10.1103/physrevd.104.074013,2021-10-18,Mohammad,Ahmady,0000-0002-1989-8370,Physics,Mount Allison University,Sackville,NB,CA,Ruben,Sandapen,/0000-0003-2758-6286,,,,,,  ,,
10.1103/physrevd.102.034021,2020-08-19,Mohammad,Ahmady,0000-0002-1989-8370,Physics,Mount Allison University,Sackville,NB,CA,Satvir,Kaur,/0000-0002-7643-5970,,,,,,  ,,
10.1103/physrevd.102.034021,2020-08-19,Mohammad,Ahmady,0000-0002-1989-8370,Physics,Mount Allison University,Sackville,NB,CA,Chandan,Mondal,/0000-0002-0000-5317,,,,,,  ,,
10.1103/physrevd.102.034021,2020-08-19,Mohammad,Ahmady,0000-0002-1989-8370,Physics,Mount Allison University,Sackville,NB,CA,Ruben,Sandapen,/0000-0003-2758-6286,,,,,,  ,,
10.4202/app.01218.2024,2025-07-03,James,Ehrman,0000-0001-7428-2651,Digital Microscopy Facility,Mount Allison University,Sackville,New Brunswick,CA,Irena,Kaczmarska,/0000-0002-2527-6148,,,,,,  ,,
10.4202/app.01218.2024,2025-07-03,James,Ehrman,0000-0001-7428-2651,Digital Microscopy Facility,Mount Allison University,Sackville,New Brunswick,CA,James M.,Ehrman,/0000-0001-7428-2651,,,,,,  ,,
10.4202/app.01218.2024,2025-07-03,James,Ehrman,0000-0001-7428-2651,Digital Microscopy Facility,Mount Allison University,Sackville,New Brunswick,CA,Brajogopal,Samanta,/0000-0003-1110-5097,,,,,,  ,,
10.35535/pfsyst-2024-0009,2024-07-01,James,Ehrman,0000-0001-7428-2651,Digital Microscopy Facility,Mount Allison University,Sackville,New Brunswick,CA,Irena,Kaczmarska,/0000-0002-2527-6148,,,,,,  ,,
10.35535/pfsyst-2024-0009,2024-07-01,James,Ehrman,0000-0001-7428-2651,Digital Microscopy Facility,Mount Allison University,Sackville,New Brunswick,CA,James M.,Ehrman,/0000-0001-7428-2651,,,,,,  ,,
10.1007/s13127-020-00476-7,2021-01-13,James,Ehrman,0000-0001-7428-2651,Digital Microscopy Facility,Mount Allison University,Sackville,New Brunswick,CA,Irena,Kaczmarska,/0000-0002-2527-6148,,,,,,  ,,
10.1007/s13127-020-00476-7,2021-01-13,James,Ehrman,0000-0001-7428-2651,Digital Microscopy Facility,Mount Allison University,Sackville,New Brunswick,CA,James M.,Ehrman,/0000-0001-7428-2651,,,,,,  ,,
10.18192/rceh.v46i1.6890,2024-05-30,Lauren,Beck,0000-0002-8718-6818,,Mount Allison University,"Sackville, New Brunswick",New Brunswick,CA,Ana M.,Fernández,,,,,,,  ,,
10.3390/arts10040076,2021-11-12,Lauren,Beck,0000-0002-8718-6818,,Mount Allison University,"Sackville, New Brunswick",New Brunswick,CA,Alena,Robin,/0000-0003-3997-1472,"Department of Languages and Cultures, Western University, London, ON N6A 3K7, Canada",,,,,  ,,
10.1109/crv50864.2020.00020,2020-05-01,Lauren,Beck,0000-0002-8718-6818,,Mount Allison University,"Sackville, New Brunswick",New Brunswick,CA,Michael,Cormier,,,,,,,  ,,
10.1109/crv50864.2020.00020,2020-05-01,Lauren,Beck,0000-0002-8718-6818,,Mount Allison University,"Sackville, New Brunswick",New Brunswick,CA,Sarah,Park,,,,,,,  ,,
10.1353/hpn.2020.0072,2020-01-01,Lauren,Beck,0000-0002-8718-6818,,Mount Allison University,"Sackville, New Brunswick",New Brunswick,CA,Luis F.,López González,,,,,,,  ,,
10.1002/jwmg.22184,2022-01-19,David,Lieske,0000-0001-7737-7867,Geography and Environment,Mount Allison University,Sackville,New Brunswick,CA,Josef,Hamr,,Biology Department Laurentian University  935 Ramsey Lake Road Sudbury P3E 2C6 ON Canada,,,,,  ,,
10.1002/jwmg.22184,2022-01-19,David,Lieske,0000-0001-7737-7867,Geography and Environment,Mount Allison University,Sackville,New Brunswick,CA,David J.,Lieske,/0000-0001-7737-7867,"Department of Geography and Environment Mount Allison University  144 Main Street, Sackville E4L 1A7 NB Canada",,,,,  ,,
10.1002/jwmg.22184,2022-01-19,David,Lieske,0000-0001-7737-7867,Geography and Environment,Mount Allison University,Sackville,New Brunswick,CA,Michelle,Martin,,"Ministry of the Environment Conservation and Parks  4890 Victoria Avenue N, Vineland Station L0R 2E0 ON Canada",,,,,  ,,
10.1002/jwmg.22184,2022-01-19,David,Lieske,0000-0001-7737-7867,Geography and Environment,Mount Allison University,Sackville,New Brunswick,CA,Connor B.,Nickel,,"Department of Geography and Environment Mount Allison University  144 Main Street, Sackville E4L 1A7 NB Canada",,,,,  ,,
10.1002/jwmg.22184,2022-01-19,David,Lieske,0000-0001-7737-7867,Geography and Environment,Mount Allison University,Sackville,New Brunswick,CA,Jesse N.,Popp,,"School of Environmental Sciences University of Guelph  50 Stone Road East, Guelph, ON N1G 2W1 Canada",,,,,  ,,
10.1021/acs.inorgchem.5c00254,2025-05-02,Samuel,Griffin,0000-0001-7358-9424,Chemistry and Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Olivia V.,Adamczyk,/0000-0002-0924-8606,"Department of Chemistry, University of British Columbia, 2036 Main Mall, Vancouver, British Columbia V6T 1Z1, Canada",,,,,  ,,
10.1021/acs.inorgchem.5c00254,2025-05-02,Samuel,Griffin,0000-0001-7358-9424,Chemistry and Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Samuel E.,Griffin,/0000-0001-7358-9424,"Department of Chemistry, University of British Columbia, 2036 Main Mall, Vancouver, British Columbia V6T 1Z1, Canada",Mount Allison University,Sackville,New Brunswick,CA,Sackville New Brunswick CA,46.00015,-64.38205
10.1021/acs.inorgchem.5c00254,2025-05-02,Samuel,Griffin,0000-0001-7358-9424,Chemistry and Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Amanda A.,Fogh,/0009-0002-9766-9458,"Department of Chemistry, University of British Columbia, 2036 Main Mall, Vancouver, British Columbia V6T 1Z1, Canada",,,,,  ,,
10.1021/acs.inorgchem.5c00254,2025-05-02,Samuel,Griffin,0000-0001-7358-9424,Chemistry and Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Laurel L.,Schafer,/0000-0003-0354-2377,"Department of Chemistry, University of British Columbia, 2036 Main Mall, Vancouver, British Columbia V6T 1Z1, Canada",,,,,  ,,
10.1039/d5cc02201k,2025-01-01,Samuel,Griffin,0000-0001-7358-9424,Chemistry and Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Dipendu,Mandal,/0000-0003-0971-5478,"Department of Chemistry and Biochemistry, University of California, San Diego, La Jolla, California, 92093, USA",,,,,  ,,
10.1039/d5cc02201k,2025-01-01,Samuel,Griffin,0000-0001-7358-9424,Chemistry and Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Madison R.,Esposito,/0000-0001-5966-7385,"Department of Chemistry and Biochemistry, University of California, San Diego, La Jolla, California, 92093, USA",,,,,  ,,
10.1039/d5cc02201k,2025-01-01,Samuel,Griffin,0000-0001-7358-9424,Chemistry and Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Samuel E.,Griffin,/0000-0001-7358-9424,"Department of Chemistry and Biochemistry, University of California, San Diego, La Jolla, California, 92093, USA",Mount Allison University,Sackville,New Brunswick,CA,Sackville New Brunswick CA,46.00015,-64.38205
10.1039/d5cc02201k,2025-01-01,Samuel,Griffin,0000-0001-7358-9424,Chemistry and Biochemistry,Mount Allison University,Sackville,New Brunswick,CA,Grant P.,Domecus,,"Department of Chemistry and Biochemistry, University of California, San Diego, La Jolla, California, 92093, USA",,,,,  ,,
